id_cliente,renda,profissao,qt_compras,val_compra,tm_compra,qt_vendas,val_venda,tm_venda,dif_cv,acoes,acoes_dif,ativo_m1,ligou_cr_m1
949587179,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,2,False,False
718646971,De 0 a 5k,A,300.07,5848.36,19.49,99.99,2348.87,23.49,200.07999999999998,4300,12,True,True
721721752,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100,26,True,False
307335797,De 10 a 15k,B,0.0,0.0,0.0,900.08,9423.82,10.47,-900.08,9300,26,True,True
941858867,De 0 a 5k,B,200.04,3642.81,18.21,0.0,0.0,0.0,200.04,5600,9,True,False
534698415,De 0 a 5k,A,100.02,2647.4,26.47,499.92,6409.03,12.82,-399.90000000000003,3400,8,True,False
777623868,De 0 a 5k,C,300.03,6831.62,22.77,0.0,0.0,0.0,300.03,5600,23,True,True
973003178,De 5 a 10k,B,399.91,7518.36,18.8,200.0,5990.06,29.95,199.91000000000003,7400,14,True,True
675501393,De 0 a 5k,B,0.0,0.0,0.0,499.91,12202.83,24.41,-499.91,7100,20,True,True
351187153,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600,114,True,True
640408211,De 0 a 5k,B,200.01,2572.18,12.86,200.02,5690.67,28.45,-0.010000000000019327,4700,27,True,True
179387653,De 0 a 5k,B,300.07,6229.48,20.76,399.92,7526.51,18.82,-99.85000000000002,9700,17,True,False
755019897,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700,61,True,False
515539331,De 5 a 10k,C,600.21,6638.32,11.06,799.93,23653.85,29.57,-199.7199999999999,14800,93,True,True
219143722,De 10 a 15k,A,0.0,0.0,0.0,1500.17,31833.65,21.22,-1500.17,23100,176,True,False
779375961,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300,36,True,False
274635535,De 15 a 20k,A,1599.78,28124.16,17.58,1199.77,29502.44,24.59,400.01,38800,184,True,False
840706232,De 10 a 15k,C,899.96,20716.98,23.02,0.0,0.0,0.0,899.96,12300,34,True,False
156946210,De 10 a 15k,A,0.0,0.0,0.0,1499.78,43298.57,28.87,-1499.78,13500,46,True,False
343735984,De 5 a 10k,A,400.01,6328.13,15.82,799.92,11678.81,14.6,-399.90999999999997,15200,32,True,False
278701253,De 10 a 15k,C,599.9,12340.03,20.57,1500.16,20162.15,13.44,-900.2600000000001,29100,62,True,False
917664144,De 10 a 15k,A,0.0,0.0,0.0,899.96,14174.44,15.75,-899.96,29100,54,True,False
290729609,De 5 a 10k,A,0.0,0.0,0.0,800.26,11083.56,13.85,-800.26,13000,25,True,True
845846722,De 10 a 15k,C,600.09,11071.64,18.45,299.97,8660.0,28.87,300.12,12900,23,True,False
194253726,De 0 a 5k,B,500.05,13531.29,27.06,400.02,5016.25,12.54,100.03000000000003,1500,6,True,True
626732379,De 5 a 10k,B,0.0,0.0,0.0,399.97,6339.55,15.85,-399.97,12600,25,True,False
463029548,De 15 a 20k,B,2000.12,20701.25,10.35,400.03,11972.99,29.93,1600.09,29200,122,True,False
239803484,De 15 a 20k,C,0.0,0.0,0.0,1599.56,27992.24,17.5,-1599.56,6400,18,True,False
764083255,De 5 a 10k,A,600.12,13976.69,23.29,399.91,5986.59,14.97,200.20999999999998,2600,5,True,False
631810944,De 0 a 5k,A,500.0,7479.99,14.96,100.02,1505.37,15.05,399.98,2000,8,True,False
276979448,De 5 a 10k,A,600.01,17592.2,29.32,0.0,0.0,0.0,600.01,10200,23,True,False
586367478,De 5 a 10k,B,400.05,8701.01,21.75,599.94,9383.04,15.64,-199.89000000000004,10400,30,True,False
353012078,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,4,False,False
181295741,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600,45,False,False
282456565,De 15 a 20k,A,799.66,8204.5,10.26,399.98,9631.58,24.08,399.67999999999995,24000,67,True,False
213520396,De 10 a 15k,C,900.05,20413.05,22.68,1499.91,26083.37,17.39,-599.8600000000001,18300,59,True,False
766572730,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200,14,False,False
136819629,De 5 a 10k,A,800.14,21651.68,27.06,0.0,0.0,0.0,800.14,3000,10,True,True
519164072,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600,20,True,False
364752378,De 0 a 5k,B,99.99,2750.85,27.51,200.07,2802.98,14.01,-100.08,8000,13,True,False
485826672,De 0 a 5k,A,300.02,7182.54,23.94,499.88,7658.23,15.32,-199.86,2000,12,True,False
914591479,De 5 a 10k,B,599.99,9701.85,16.17,0.0,0.0,0.0,599.99,17000,62,True,False
902997047,De 15 a 20k,C,2000.09,37761.69,18.88,0.0,0.0,0.0,2000.09,17200,30,True,False
953085784,De 5 a 10k,B,799.87,17861.09,22.33,800.05,13208.83,16.51,-0.17999999999994998,20000,64,True,False
431677568,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200,50,True,False
269364532,De 10 a 15k,B,300.12,3703.45,12.34,900.05,24814.5,27.57,-599.93,9000,34,True,False
483357563,De 0 a 5k,B,300.04,5094.72,16.98,0.0,0.0,0.0,300.04,3100,8,True,False
318675635,De 0 a 5k,C,200.04,5378.98,26.89,499.92,11583.12,23.17,-299.88,3400,7,True,False
105242504,De 5 a 10k,B,800.0,11192.01,13.99,200.05,3994.99,19.97,599.95,1000,2,True,False
982450293,De 10 a 15k,B,599.98,9407.75,15.68,0.0,0.0,0.0,599.98,27600,142,True,True
264714837,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600,25,False,True
501287925,De 0 a 5k,A,400.07,8893.53,22.23,300.01,8529.24,28.43,100.06,2200,16,True,True
971563199,De 0 a 5k,B,0.0,0.0,0.0,200.0,4954.09,24.77,-200.0,6000,15,True,False
931855411,De 10 a 15k,C,900.25,15484.38,17.2,0.0,0.0,0.0,900.25,9000,22,True,False
846297810,De 5 a 10k,B,0.0,0.0,0.0,600.1,10141.63,16.9,-600.1,10600,36,True,False
536278523,De 0 a 5k,C,300.04,5022.65,16.74,0.0,0.0,0.0,300.04,5900,12,True,False
310396495,De 10 a 15k,A,600.04,9288.63,15.48,0.0,0.0,0.0,600.04,28800,55,True,False
768276819,De 15 a 20k,A,1199.9,21262.22,17.72,0.0,0.0,0.0,1199.9,3600,24,True,False
769299320,De 0 a 5k,B,99.99,2314.86,23.15,99.99,1693.89,16.94,0.0,4500,44,True,True
461674627,De 15 a 20k,B,1999.37,20973.39,10.49,800.06,8440.63,10.55,1199.31,25200,45,True,True
355291160,De 15 a 20k,B,800.01,20320.16,25.4,400.05,9345.23,23.36,399.96,400,1,True,True
277414813,De 5 a 10k,B,400.07,9761.6,24.4,1000.19,19573.67,19.57,-600.1200000000001,6200,20,True,False
820391902,De 5 a 10k,A,599.86,8464.04,14.11,0.0,0.0,0.0,599.86,3000,8,True,False
642023108,De 0 a 5k,A,500.09,7146.26,14.29,0.0,0.0,0.0,500.09,6700,66,True,False
336473190,De 10 a 15k,B,0.0,0.0,0.0,900.06,23149.61,25.72,-900.06,9300,18,True,False
582292017,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,1,False,True
305363922,De 0 a 5k,C,299.92,5167.54,17.23,300.07,5422.33,18.07,-0.14999999999997726,5700,19,True,False
478012730,De 5 a 10k,A,0.0,0.0,0.0,399.97,6571.56,16.43,-399.97,5000,21,True,False
289410861,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500,20,False,True
566645360,De 0 a 5k,C,200.03,4934.66,24.67,0.0,0.0,0.0,200.03,6600,42,True,False
507587136,De 0 a 5k,C,399.92,5278.96,13.2,0.0,0.0,0.0,399.92,1800,4,True,False
930406269,De 10 a 15k,C,0.0,0.0,0.0,899.91,15226.43,16.92,-899.91,21300,54,True,True
861116961,De 0 a 5k,C,199.97,4619.41,23.1,399.95,6943.2,17.36,-199.98,800,2,True,False
699406992,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000,39,True,True
363448206,De 0 a 5k,C,200.06,2380.77,11.9,100.0,2887.11,28.87,100.06,8000,49,True,True
572339788,De 10 a 15k,A,1499.73,40957.58,27.31,1500.15,38658.87,25.77,-0.42000000000007276,20700,39,True,False
604010481,De 10 a 15k,B,0.0,0.0,0.0,300.05,7111.13,23.7,-300.05,900,2,True,False
648297401,De 0 a 5k,A,0.0,0.0,0.0,199.98,2729.7,13.65,-199.98,900,2,True,False
580598033,De 5 a 10k,A,199.97,5707.13,28.54,199.98,2905.78,14.53,-0.009999999999990905,9200,28,True,False
748966485,De 5 a 10k,B,400.01,10460.39,26.15,800.03,23832.82,29.79,-400.02,7000,67,True,False
289184990,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600,34,True,False
881305629,De 15 a 20k,C,1999.96,44359.04,22.18,0.0,0.0,0.0,1999.96,15200,95,True,False
727551633,De 5 a 10k,C,400.01,7632.21,19.08,1000.12,26383.09,26.38,-600.11,2200,9,True,False
421362821,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300,10,False,True
187123208,De 0 a 5k,A,99.99,2316.85,23.17,0.0,0.0,0.0,99.99,5200,29,True,False
325045540,De 15 a 20k,C,2000.04,55201.15,27.6,1599.49,19625.7,12.27,400.54999999999995,22000,130,True,False
243443030,De 5 a 10k,B,799.94,13454.98,16.82,0.0,0.0,0.0,799.94,5600,43,True,False
379254880,De 5 a 10k,C,0.0,0.0,0.0,599.92,9340.75,15.57,-599.92,17200,41,True,False
212774338,De 0 a 5k,A,499.93,13758.11,27.52,0.0,0.0,0.0,499.93,9900,20,True,False
483932999,De 0 a 5k,C,0.0,0.0,0.0,99.98,2465.53,24.66,-99.98,600,2,False,True
303956121,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800,13,False,True
577448393,De 15 a 20k,C,1200.05,20748.92,17.29,0.0,0.0,0.0,1200.05,4400,27,True,False
827583518,De 5 a 10k,B,0.0,0.0,0.0,1000.09,26832.39,26.83,-1000.09,6400,34,True,False
395195195,De 10 a 15k,C,299.97,4379.52,14.6,0.0,0.0,0.0,299.97,24000,61,True,True
201717616,De 5 a 10k,A,600.07,14449.72,24.08,199.98,4009.62,20.05,400.09000000000003,13400,75,True,False
744461659,De 0 a 5k,C,99.99,1800.79,18.01,0.0,0.0,0.0,99.99,2400,11,False,False
191843001,De 0 a 5k,C,399.94,9734.61,24.34,0.0,0.0,0.0,399.94,9200,24,True,False
794727186,De 10 a 15k,A,0.0,0.0,0.0,299.94,3560.34,11.87,-299.94,2400,15,True,False
308487830,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100,5,False,True
485435342,De 5 a 10k,A,0.0,0.0,0.0,1000.09,16421.43,16.42,-1000.09,17000,29,True,False
417573562,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000,65,True,False
603299681,De 15 a 20k,C,800.16,20267.99,25.33,1200.16,18374.4,15.31,-400.0000000000001,37600,178,True,False
925936078,De 0 a 5k,B,200.0,5441.96,27.21,0.0,0.0,0.0,200.0,2200,21,True,False
437357067,De 0 a 5k,A,299.98,8168.38,27.23,0.0,0.0,0.0,299.98,1700,4,True,False
215812286,De 15 a 20k,C,0.0,0.0,0.0,400.07,8053.38,20.13,-400.07,32400,120,True,False
976009984,De 5 a 10k,B,600.11,11672.19,19.45,0.0,0.0,0.0,600.11,13800,24,True,True
734882962,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200,14,False,True
445155444,De 5 a 10k,B,1000.02,27690.46,27.69,0.0,0.0,0.0,1000.02,16000,47,True,False
664230361,De 0 a 5k,B,0.0,0.0,0.0,100.01,1868.16,18.68,-100.01,2700,5,False,True
251620148,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200,17,False,True
931370135,De 10 a 15k,C,1499.83,42145.22,28.1,1200.17,17174.49,14.31,299.65999999999985,27300,105,True,False
274172821,De 0 a 5k,C,0.0,0.0,0.0,299.98,5189.66,17.3,-299.98,2000,15,True,False
211632114,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600,20,True,False
752061007,De 10 a 15k,B,899.82,16655.61,18.51,599.96,9491.42,15.82,299.86,27900,86,True,False
322564265,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,8,False,True
992994409,De 10 a 15k,A,1500.02,36645.52,24.43,1499.78,35949.69,23.97,0.2400000000000091,11400,20,True,False
308831650,De 0 a 5k,C,0.0,0.0,0.0,199.94,3467.01,17.34,-199.94,8800,15,True,False
892713968,De 10 a 15k,A,900.25,14133.89,15.7,1200.31,14187.72,11.82,-300.05999999999995,18300,46,True,True
943621752,De 0 a 5k,A,399.94,10430.55,26.08,499.91,7753.67,15.51,-99.97000000000003,1100,9,True,False
659932908,De 10 a 15k,C,0.0,0.0,0.0,299.9,3439.83,11.47,-299.9,13200,74,True,False
628623128,De 5 a 10k,A,600.03,16158.91,26.93,599.89,7756.53,12.93,0.13999999999998636,6400,25,True,True
505994538,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200,24,False,False
795142639,De 10 a 15k,C,1499.82,17682.9,11.79,0.0,0.0,0.0,1499.82,5700,51,True,False
789968765,De 10 a 15k,A,299.96,4799.33,16.0,0.0,0.0,0.0,299.96,8100,15,True,True
433337043,De 10 a 15k,A,0.0,0.0,0.0,899.94,13085.16,14.54,-899.94,14100,24,True,False
819617169,De 0 a 5k,C,99.98,2059.68,20.6,200.02,5502.67,27.51,-100.04,300,1,True,True
688066390,De 15 a 20k,C,0.0,0.0,0.0,400.05,11561.33,28.9,-400.05,33600,78,True,True
626039629,De 0 a 5k,C,200.05,3736.91,18.68,100.02,2065.41,20.65,100.03000000000002,3100,6,True,False
814396834,De 5 a 10k,A,399.93,9386.3,23.47,0.0,0.0,0.0,399.93,15200,30,True,False
318030372,De 0 a 5k,B,0.0,0.0,0.0,499.95,8329.21,16.66,-499.95,4700,9,True,False
782169731,De 15 a 20k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24400,71,True,True
401780882,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400,31,False,True
231747138,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200,26,False,True
701705792,De 10 a 15k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1,True,True
136345368,De 10 a 15k,C,299.96,6395.21,21.32,1199.77,15045.17,12.54,-899.81,10200,18,True,False
479291729,De 10 a 15k,A,299.86,3196.55,10.66,1200.15,21338.66,17.78,-900.2900000000001,1200,6,True,False
142285221,De 10 a 15k,C,0.0,0.0,0.0,1500.36,16504.0,11.0,-1500.36,7500,28,True,False
680748379,De 0 a 5k,A,0.0,0.0,0.0,400.15,5033.92,12.58,-400.15,9700,17,True,False
666114120,De 5 a 10k,C,200.03,2246.31,11.23,0.0,0.0,0.0,200.03,11200,111,True,False
325436186,De 5 a 10k,B,400.0,10527.91,26.32,999.92,22848.1,22.85,-599.92,11600,48,True,False
669879454,De 0 a 5k,A,0.0,0.0,0.0,299.92,3317.13,11.06,-299.92,3200,8,True,False
114337543,De 5 a 10k,A,0.0,0.0,0.0,400.06,4468.66,11.17,-400.06,19800,33,True,False
282739118,De 0 a 5k,C,199.98,5523.35,27.62,0.0,0.0,0.0,199.98,7500,19,True,False
958566753,De 0 a 5k,B,0.0,0.0,0.0,400.06,10437.54,26.09,-400.06,3500,13,True,False
134118796,De 10 a 15k,C,1199.66,17155.07,14.3,1500.37,26226.42,17.48,-300.7099999999998,23700,53,True,False
338256478,De 0 a 5k,A,0.0,0.0,0.0,500.05,10036.09,20.07,-500.05,400,1,True,False
863279295,De 10 a 15k,B,1199.99,23819.71,19.85,0.0,0.0,0.0,1199.99,6000,12,True,False
185396805,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,21,True,False
708179377,De 0 a 5k,B,199.98,4965.5,24.83,200.03,3500.47,17.5,-0.05000000000001137,5800,14,True,False
747826867,De 5 a 10k,B,400.03,5984.49,14.96,399.96,6551.37,16.38,0.06999999999999318,400,1,True,False
212950836,De 0 a 5k,A,399.89,6290.2,15.73,0.0,0.0,0.0,399.89,6600,12,True,False
975015242,De 0 a 5k,A,499.89,7018.39,14.04,0.0,0.0,0.0,499.89,8900,33,True,False
534100356,De 10 a 15k,A,1500.57,15170.8,10.11,0.0,0.0,0.0,1500.57,29100,54,True,False
333938130,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800,51,True,False
766606989,De 0 a 5k,A,0.0,0.0,0.0,400.06,9569.34,23.92,-400.06,500,2,True,True
253352091,De 0 a 5k,A,400.04,8068.82,20.17,0.0,0.0,0.0,400.04,8500,78,True,True
290136037,De 0 a 5k,C,499.98,13579.36,27.16,0.0,0.0,0.0,499.98,4000,20,True,True
638638348,De 0 a 5k,B,500.09,12117.15,24.23,0.0,0.0,0.0,500.09,8900,30,True,True
317703204,De 0 a 5k,B,0.0,0.0,0.0,299.93,5359.66,17.87,-299.93,9200,35,True,True
223304109,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,False,True
200175629,De 0 a 5k,C,0.0,0.0,0.0,299.97,5567.51,18.56,-299.97,5400,12,True,False
415942850,De 5 a 10k,C,600.01,16200.37,27.0,199.96,2751.5,13.76,400.04999999999995,15200,95,True,True
455688716,De 0 a 5k,A,99.99,1897.78,18.98,299.95,7315.8,24.39,-199.95999999999998,6000,12,True,True
558445685,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000,85,True,False
780942949,De 0 a 5k,B,499.91,12857.75,25.72,300.07,5242.27,17.47,199.84000000000003,4600,10,True,False
278899569,De 0 a 5k,B,400.02,4716.19,11.79,100.0,1724.06,17.24,300.02,5600,16,True,False
292269085,De 0 a 5k,C,299.95,4532.32,15.11,0.0,0.0,0.0,299.95,8200,21,True,False
342447754,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500,19,True,False
707322711,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,5,True,False
288377107,De 10 a 15k,A,899.95,12203.35,13.56,1500.07,26941.31,17.96,-600.1199999999999,12600,24,True,False
618356317,De 15 a 20k,C,1599.67,28953.99,18.1,1999.72,25316.45,12.66,-400.04999999999995,23600,221,True,False
722447734,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35200,247,True,False
464196710,De 5 a 10k,A,0.0,0.0,0.0,599.98,16895.39,28.16,-599.98,4400,11,True,False
742651258,De 15 a 20k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,3,False,True
718893757,De 5 a 10k,A,0.0,0.0,0.0,1000.03,27460.9,27.46,-1000.03,11400,28,True,False
832691511,De 5 a 10k,C,199.97,4721.19,23.61,400.01,7444.22,18.61,-200.04,16800,32,True,False
395423874,De 5 a 10k,A,400.04,9204.85,23.01,1000.1,13631.41,13.63,-600.06,17600,60,True,False
574217411,De 0 a 5k,A,0.0,0.0,0.0,500.08,13002.01,26.0,-500.08,3500,11,True,False
319594704,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20700,131,True,False
972803411,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200,106,True,False
628895674,De 10 a 15k,C,600.08,14887.99,24.81,0.0,0.0,0.0,600.08,26700,98,True,False
609410377,De 0 a 5k,C,0.0,0.0,0.0,200.02,2436.26,12.18,-200.02,2300,9,False,True
883392386,De 5 a 10k,B,0.0,0.0,0.0,999.52,10395.03,10.4,-999.52,10400,25,True,False
987030038,De 5 a 10k,A,800.01,13656.14,17.07,0.0,0.0,0.0,800.01,2000,7,True,False
257485558,De 5 a 10k,C,0.0,0.0,0.0,1000.01,27940.35,27.94,-1000.01,3800,21,True,False
489516534,De 0 a 5k,A,300.05,3612.57,12.04,300.02,4404.35,14.68,0.03000000000002956,600,2,True,False
501951415,De 10 a 15k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200,12,True,False
196950617,De 0 a 5k,B,400.05,10169.19,25.42,0.0,0.0,0.0,400.05,500,4,True,True
113148978,De 5 a 10k,A,599.99,14867.69,24.78,599.94,10144.97,16.91,0.049999999999954525,6000,19,True,False
838164790,De 5 a 10k,C,200.03,5952.83,29.76,0.0,0.0,0.0,200.03,2200,4,False,True
166686948,De 15 a 20k,B,1599.89,40637.31,25.4,0.0,0.0,0.0,1599.89,24000,43,True,False
608079286,De 5 a 10k,B,800.07,18225.7,22.78,200.03,5836.88,29.18,600.0400000000001,3800,8,True,False
997630147,De 0 a 5k,B,100.02,1116.27,11.16,500.05,7475.76,14.95,-400.03000000000003,8300,15,True,False
261313850,De 15 a 20k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26800,85,True,False
363921960,De 0 a 5k,B,0.0,0.0,0.0,299.98,5198.62,17.33,-299.98,9700,39,True,False
719180014,De 10 a 15k,A,300.03,8208.8,27.36,1200.16,30135.92,25.11,-900.1300000000001,30000,95,True,False
192301812,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19600,54,True,False
368748441,De 10 a 15k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15600,27,True,False
341017631,De 5 a 10k,B,600.07,13693.65,22.82,0.0,0.0,0.0,600.07,19600,48,True,False
376395828,De 5 a 10k,B,0.0,0.0,0.0,199.98,3087.67,15.44,-199.98,5800,13,True,False
133402712,De 0 a 5k,A,0.0,0.0,0.0,500.07,11611.51,23.22,-500.07,3000,5,True,False
948211115,De 10 a 15k,C,0.0,0.0,0.0,1199.91,12719.06,10.6,-1199.91,11400,29,True,False
288455560,De 0 a 5k,A,199.96,4195.16,20.98,0.0,0.0,0.0,199.96,3000,17,True,True
315974288,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800,26,False,True
959710746,De 0 a 5k,C,500.06,8641.07,17.28,400.03,8928.64,22.32,100.03000000000003,1000,3,True,False
231456879,De 10 a 15k,B,599.98,14189.6,23.65,899.86,18897.03,21.0,-299.88,12300,24,True,False
818925890,De 5 a 10k,C,0.0,0.0,0.0,1000.14,12121.64,12.12,-1000.14,3800,16,True,False
569715459,De 10 a 15k,B,1199.87,25101.18,20.92,1500.27,26764.85,17.84,-300.4000000000001,12000,20,True,False
794684979,De 5 a 10k,C,199.92,2135.14,10.68,599.97,7547.63,12.58,-400.05000000000007,16800,55,True,False
321327333,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300,2,False,True
823920732,De 0 a 5k,A,200.0,2080.04,10.4,0.0,0.0,0.0,200.0,9900,64,True,False
518857276,De 5 a 10k,C,999.81,18556.45,18.56,799.88,12366.11,15.46,199.92999999999995,7000,12,True,False
616397210,De 10 a 15k,A,0.0,0.0,0.0,299.99,7160.76,23.87,-299.99,10200,39,True,False
873940770,De 5 a 10k,A,999.93,10889.22,10.89,999.98,28339.32,28.34,-0.05000000000006821,9000,52,True,False
583811716,De 15 a 20k,B,1200.39,14896.82,12.41,400.06,9421.48,23.55,800.3300000000002,36400,73,True,False
198032544,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500,11,False,True
465649149,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200,24,False,True
340331554,De 10 a 15k,C,1500.3,31881.47,21.25,0.0,0.0,0.0,1500.3,5400,17,True,False
209291660,De 0 a 5k,A,100.02,1681.31,16.81,200.03,5760.9,28.8,-100.01,6500,14,True,False
393891130,De 10 a 15k,C,0.0,0.0,0.0,600.03,16974.79,28.29,-600.03,25800,44,True,True
799225963,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,4,False,False
622992738,De 0 a 5k,A,499.97,8709.42,17.42,0.0,0.0,0.0,499.97,700,1,True,False
743735266,De 0 a 5k,B,0.0,0.0,0.0,300.02,5901.31,19.67,-300.02,3600,14,True,True
642809298,De 0 a 5k,A,500.21,5722.44,11.44,199.96,4263.09,21.32,300.25,7700,30,True,False
223208362,De 0 a 5k,A,400.05,6944.9,17.36,200.01,4604.14,23.02,200.04000000000002,700,1,True,True
254128927,De 15 a 20k,C,0.0,0.0,0.0,799.95,21350.73,26.69,-799.95,28800,49,True,False
332289214,De 0 a 5k,A,100.02,1469.26,14.69,499.92,13137.85,26.28,-399.90000000000003,4400,9,True,False
126978489,De 15 a 20k,B,0.0,0.0,0.0,1999.75,50653.6,25.33,-1999.75,26000,100,True,False
726234071,De 0 a 5k,C,199.98,3593.56,17.97,0.0,0.0,0.0,199.98,4400,10,True,False
882870503,De 0 a 5k,B,0.0,0.0,0.0,500.11,8756.97,17.51,-500.11,4200,9,True,False
430510959,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200,16,False,True
496285197,De 5 a 10k,B,0.0,0.0,0.0,200.0,3749.92,18.75,-200.0,11400,26,True,False
854903787,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200,31,True,False
711692734,De 0 a 5k,B,0.0,0.0,0.0,99.98,2844.57,28.45,-99.98,9300,24,True,False
867768053,De 10 a 15k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400,48,True,False
771913964,De 0 a 5k,A,200.02,4210.42,21.05,299.99,5408.88,18.03,-99.97,5600,13,True,False
261729981,De 15 a 20k,C,0.0,0.0,0.0,2000.43,20944.5,10.47,-2000.43,28000,67,True,False
924292795,De 5 a 10k,A,600.02,15606.44,26.01,0.0,0.0,0.0,600.02,10000,19,True,False
791008741,De 5 a 10k,C,1000.18,15602.88,15.6,0.0,0.0,0.0,1000.18,6200,28,True,False
480784977,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700,11,False,True
553202578,De 0 a 5k,C,500.0,8779.99,17.56,0.0,0.0,0.0,500.0,1600,5,True,False
594385892,De 5 a 10k,C,399.99,8219.81,20.55,0.0,0.0,0.0,399.99,17000,31,True,False
122007943,De 0 a 5k,C,400.1,7433.79,18.58,0.0,0.0,0.0,400.1,6800,14,True,False
488184558,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700,19,False,True
843900467,De 0 a 5k,C,300.02,8745.44,29.15,0.0,0.0,0.0,300.02,5100,17,True,False
638613691,De 5 a 10k,A,799.85,18172.62,22.72,0.0,0.0,0.0,799.85,8200,14,True,False
982336956,De 5 a 10k,B,0.0,0.0,0.0,199.94,2929.06,14.65,-199.94,16000,155,True,True
469660959,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400,39,True,False
590972716,De 15 a 20k,B,400.11,6525.77,16.31,1199.78,28326.78,23.61,-799.67,26800,91,True,False
702662020,De 15 a 20k,C,0.0,0.0,0.0,1199.95,24095.07,20.08,-1199.95,31200,91,True,False
838040327,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700,11,False,True
915649461,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,1,False,False
299468895,De 0 a 5k,C,200.0,4546.04,22.73,300.0,6588.08,21.96,-100.0,4200,9,True,False
360410983,De 5 a 10k,C,0.0,0.0,0.0,999.85,28935.54,28.94,-999.85,4400,23,True,True
