"id_cliente;renda;profissao;val_compra;val_venda;tm_compra;tm_venda;acoes;acoes_dif;ativo_m1;ligou_cr_m1"
"119192417;De 5 a 10k;C;5522,021162;8220,260471;27,61010581;13,70043412;600;2;1;0"
"304057416;De 0 a 5k;C;0;0;;;2500;4;0;1"
"979207451;De 0 a 5k;C;0;8010,775232;;20,02693808;1400;3;1;1"
"210829792;De 0 a 5k;C;13055,06638;6106,425632;26,11013275;20,35475211;3900;10;1;1"
"605639297;De 0 a 5k;A;7524,88096;0;18,8122024;;7900;16;1;0"
"254352154;De 15 a 20k;B;7767,228855;11482,2433;19,41807214;28,70560826;33600;94;1;1"
"604262328;De 15 a 20k;A;39463,31607;8534,188361;24,66457254;21,3354709;17200;104;1;0"
"453385173;De 5 a 10k;C;0;21040,95953;;26,30119941;1400;4;1;0"
"732677429;De 0 a 5k;B;2317,78506;3392,90441;23,1778506;11,30968137;5200;17;1;0"
"407645023;De 10 a 15k;B;39981,0341;0;26,65402273;;21300;73;1;0"
"392932178;De 10 a 15k;B;0;23276,3936;;15,51759573;19500;40;1;0"
"816319461;De 5 a 10k;A;19204,03456;0;19,20403456;;11400;23;1;0"
"627866693;De 5 a 10k;C;21770,22545;0;27,21278182;;7000;27;1;0"
"770235913;De 5 a 10k;C;14112,07814;13793,95636;14,11207814;22,98992726;18000;63;1;0"
"405263436;De 5 a 10k;B;4396,480067;16504,94082;21,98240034;27,5082347;8200;29;1;0"
"988125205;De 10 a 15k;B;0;35432,12847;;29,52677372;17700;93;1;0"
"736124046;De 5 a 10k;A;0;14133,62156;;17,66702695;6800;60;1;0"
"253577087;De 10 a 15k;A;0;13998,98027;;23,33163378;27600;61;1;0"
"946449987;De 5 a 10k;A;5853,298387;5936,960032;14,63324597;29,68480016;9800;18;1;0"
"840191448;De 5 a 10k;B;2813,671494;0;14,06835747;;3200;5;0;1"
"620424519;De 0 a 5k;A;0;11438,0088;;28,595022;3800;29;1;1"
"670863633;De 10 a 15k;B;26770,49577;8415,145492;29,7449953;14,02524249;28500;143;1;0"
"644692207;De 0 a 5k;C;0;3785,283959;;18,9264198;3100;28;1;1"
"302136164;De 0 a 5k;C;2734,111035;0;13,67055518;;3800;9;0;1"
"429013861;De 5 a 10k;C;6510,876036;7884,881903;16,27719009;19,71220476;19400;132;1;0"
"799628201;De 0 a 5k;B;0;1240,952057;;12,40952057;1500;4;0;1"
"910693297;De 0 a 5k;C;5214,738285;0;17,38246095;;9700;92;1;0"
"783582903;De 15 a 20k;A;28895,39406;0;18,05962129;;22400;63;1;0"
"982251320;De 10 a 15k;A;13378,24983;32314,9041;11,14854152;26,92908675;19800;38;1;0"
"213436306;De 10 a 15k;A;0;0;;;11400;36;1;0"
"264844878;De 5 a 10k;C;0;15223,61148;;19,02951435;7000;14;1;0"
"390535443;De 5 a 10k;B;3468,539401;0;17,34269701;;14000;63;1;0"
"128812362;De 15 a 20k;B;25304,92118;9248,669872;15,81557574;23,12167468;4400;14;1;1"
"873699532;De 5 a 10k;C;0;15830,50832;;26,38418054;400;1;1;1"
"178393086;De 5 a 10k;C;4203,481756;5115,322986;21,01740878;12,78830746;3000;10;1;0"
"348567178;De 0 a 5k;B;1116,772658;8839,687567;11,16772658;22,09921892;1100;2;1;0"
"642031891;De 5 a 10k;C;12678,98267;4792,212947;15,84872834;23,96106474;1200;2;1;1"
"665917804;De 5 a 10k;C;0;15941,11836;;26,5685306;12200;33;1;0"
"657972369;De 5 a 10k;B;4917,317468;4119,935448;24,58658734;10,29983862;3600;22;1;0"
"506729707;De 15 a 20k;C;0;0;;;24800;149;1;0"
"248610395;De 10 a 15k;C;0;0;;;27900;72;1;0"
"926952787;De 0 a 5k;C;5293,197817;14123,30091;13,23299454;28,24660181;6200;42;1;1"
"258235764;De 15 a 20k;C;0;15956,84984;;13,29737486;9600;39;1;0"
"211940921;De 10 a 15k;A;27594,65713;10865,5324;18,39643808;18,10922067;22500;41;1;0"
"301603696;De 0 a 5k;C;9049,829598;0;18,0996592;;3800;11;1;1"
"733181979;De 5 a 10k;A;0;0;;;20000;126;1;0"
"427743437;De 10 a 15k;C;0;16663,63897;;27,77273162;14400;28;1;0"
"732663688;De 5 a 10k;A;15640,76422;6863,138476;15,64076422;17,15784619;18800;44;1;0"
"248396751;De 0 a 5k;B;0;0;;;4600;34;1;0"
"714800473;De 5 a 10k;A;11289,24163;4158,63974;28,22310408;20,7931987;9400;20;1;0"
"304287501;De 0 a 5k;B;9130,282778;0;22,82570694;;7400;49;1;0"
"620051673;De 0 a 5k;A;0;0;;;1600;4;0;1"
"235250069;De 5 a 10k;C;0;11160,0972;;27,900243;5200;17;1;0"
"619730256;De 10 a 15k;B;7126,876288;3109,475777;23,75625429;10,36491926;5400;33;1;0"
"714784541;De 0 a 5k;C;2299,115969;10145,43746;22,99115969;20,29087493;600;5;1;0"
"964813356;De 5 a 10k;C;4227,209334;15522,47638;21,13604667;25,87079397;17600;65;1;0"
"176881687;De 0 a 5k;C;2092,329361;0;10,4616468;;7500;16;1;0"
"166106038;De 10 a 15k;A;6047,502483;8569,627274;20,15834161;14,28271212;8400;58;1;0"
"715473280;De 15 a 20k;C;36001,13546;35064,17631;22,50070966;21,91511019;15200;95;1;0"
"571841503;De 15 a 20k;A;0;0;;;17600;33;0;1"
"842860534;De 0 a 5k;B;11414,55705;14930,51909;22,82911411;29,86103817;4100;13;1;0"
"131537912;De 0 a 5k;B;0;3793,08898;;12,64362993;3100;5;1;0"
"102689099;De 15 a 20k;B;4754,990818;0;11,88747705;;14000;33;1;0"
"624445949;De 5 a 10k;A;17266,1188;14147,11552;17,2661188;17,6838944;10800;26;1;0"
"373898635;De 10 a 15k;A;0;32915,80354;;21,94386903;18600;114;1;0"
"723097568;De 0 a 5k;A;9681,60094;3257,399661;24,20400235;10,85799887;9000;45;1;1"
"287516279;De 5 a 10k;A;0;9339,729651;;23,34932413;19200;36;1;0"
"514402051;De 5 a 10k;C;9033,256375;8588,6267;22,58314094;14,31437783;15000;142;1;0"
"422836563;De 0 a 5k;A;0;10729,86033;;21,45972066;2200;8;1;0"
"639046660;De 5 a 10k;C;11870,85313;0;29,67713282;;17200;66;1;0"
"473443014;De 0 a 5k;B;0;5678,286529;;18,92762176;6500;16;1;0"
"391655794;De 10 a 15k;A;0;0;;;27000;95;1;0"
"837333219;De 10 a 15k;A;31989,8815;30301,84805;26,65823458;25,25154004;9900;28;1;0"
"134587244;De 5 a 10k;C;0;5419,255555;;27,09627777;10400;86;1;0"
"330679373;De 5 a 10k;A;0;10338,28058;;10,33828058;800;6;1;0"
"532016280;De 5 a 10k;B;4310,466413;0;10,77616603;;10000;17;1;0"
"151837856;De 5 a 10k;A;4871,363283;12732,80058;12,17840821;12,73280058;200;1;1;0"
"238916373;De 5 a 10k;A;0;20339,224;;20,339224;7400;40;1;0"
"706873917;De 15 a 20k;B;10836,64875;5764,333375;13,54581093;14,41083344;36800;215;1;0"
"897429000;De 0 a 5k;C;3185,947626;0;10,61982542;;4600;9;1;1"
"378734880;De 0 a 5k;C;5689,847047;2791,900192;18,96615682;27,91900192;8900;87;1;0"
"766159652;De 0 a 5k;C;2180,969373;0;10,90484686;;8900;53;1;0"
"817920775;De 0 a 5k;B;7120,582914;0;17,80145728;;3500;7;1;0"
"371871153;De 5 a 10k;A;8778,807755;18698,35979;21,94701939;18,69835979;14400;43;1;0"
"389357757;De 0 a 5k;A;5892,991808;2144,009938;29,46495904;21,44009938;1300;6;1;0"
"316794219;De 0 a 5k;A;0;0;;;2600;7;0;1"
"568680915;De 0 a 5k;B;2985,405612;3360,211713;14,92702806;11,20070571;6200;27;1;0"
"336637490;De 0 a 5k;B;0;4077,875902;;20,38937951;2300;5;0;1"
"700860471;De 0 a 5k;B;0;6194,185918;;20,64728639;2300;19;1;0"
"647131012;De 0 a 5k;B;0;5399,05855;;17,99686183;5900;16;1;0"
"790377413;De 5 a 10k;A;0;11747,25178;;29,36812944;17400;73;1;0"
"735786991;De 5 a 10k;B;0;14203,34847;;14,20334847;7200;29;1;1"
"993401572;De 5 a 10k;A;13721,98345;0;17,15247931;;6000;20;1;0"
"397150902;De 10 a 15k;B;13803,99753;0;23,00666255;;14400;36;1;1"
"761244988;De 5 a 10k;B;25705,0801;3816,632955;25,7050801;19,08316478;1200;3;1;0"
"432773701;De 0 a 5k;B;2528,905104;9141,659753;25,28905104;22,85414938;5500;48;1;0"
"388827138;De 10 a 15k;C;3433,562938;24594,14364;11,44520979;27,32682627;5700;19;1;1"
"627041155;De 10 a 15k;C;8248,249423;0;27,49416474;;21300;43;1;0"
"774603422;De 15 a 20k;C;0;14359,41167;;11,96617639;31200;87;1;1"
"471690167;De 5 a 10k;B;0;0;;;600;1;0;1"
"980453470;De 5 a 10k;B;18181,44651;2236,85181;22,72680814;11,18425905;4000;22;1;0"
"621547427;De 0 a 5k;B;0;0;;;4900;9;1;0"
"475376676;De 15 a 20k;C;0;0;;;11600;61;1;1"
"348030931;De 0 a 5k;A;1483,826177;0;14,83826177;;8800;51;1;0"
"721165320;De 5 a 10k;C;19970,69635;4489,76463;19,97069635;22,44882315;1600;6;1;0"
"610036091;De 5 a 10k;C;12676,42579;4603,840262;15,84553224;23,01920131;19800;35;1;0"
"211735987;De 0 a 5k;B;6602,178284;2902,391637;22,00726095;14,51195819;8700;57;1;0"
"184117312;De 0 a 5k;A;0;5346,351611;;13,36587903;9000;19;1;0"
"224712147;De 10 a 15k;C;14213,92906;32138,47081;23,68988177;21,42564721;21000;45;1;0"
"231948161;De 5 a 10k;A;0;13635,26796;;22,7254466;4400;19;1;1"
"324259156;De 10 a 15k;B;6934,523262;0;11,55753877;;7500;23;1;0"
"358700129;De 10 a 15k;A;5973,161958;0;19,91053986;;10800;21;1;0"
"442717951;De 10 a 15k;B;0;20247,82551;;13,49855034;27300;69;1;0"
"722243490;De 0 a 5k;A;0;12555,93421;;25,11186842;5500;10;1;0"
"737628920;De 0 a 5k;C;0;9834,689797;;24,58672449;3000;6;1;0"
"622818779;De 15 a 20k;A;29579,42353;52843,31869;24,64951961;26,42165934;37600;73;1;0"
"512927317;De 0 a 5k;A;5642,004139;7313,331394;28,21002069;14,62666279;9100;16;1;0"
"147665545;De 0 a 5k;C;0;10350,84727;;20,70169454;7300;70;1;0"
"811454566;De 0 a 5k;A;0;9138,792762;;22,84698191;2100;9;1;1"
"535803785;De 5 a 10k;C;8118,594603;5812,654984;20,29648651;29,06327492;3400;8;1;0"
"327051823;De 5 a 10k;B;2360,286459;26136,93807;11,8014323;26,13693807;1200;4;1;0"
"310687256;De 0 a 5k;A;0;0;;;4600;9;0;1"
"125596313;De 5 a 10k;A;4874,678656;8868,830286;24,37339328;14,78138381;17400;34;1;1"
"773546982;De 0 a 5k;C;0;2588,632135;;12,94316068;3100;6;1;1"
"678162484;De 15 a 20k;C;22452,56677;0;28,06570846;;23200;175;1;0"
"286295165;De 5 a 10k;B;9202,071266;0;15,33678544;;17200;59;1;0"
"599811468;De 10 a 15k;B;30022,98016;12468,71185;20,0153201;13,85412428;25500;69;1;1"
"530491594;De 0 a 5k;C;12059,72585;13725,99408;24,1194517;27,45198816;8900;70;1;0"
"783130787;De 0 a 5k;B;3964,697586;7540,727522;13,21565862;18,85181881;7000;16;1;1"
"734800964;De 15 a 20k;C;26951,15872;57882,12911;22,45929893;28,94106456;1200;7;1;0"
"817239837;De 10 a 15k;B;10044,63904;0;16,74106507;;900;6;1;0"
"468242017;De 0 a 5k;A;0;2106,348779;;21,06348779;4400;31;1;0"
"343392411;De 15 a 20k;A;20558,90344;4735,961013;17,13241954;11,83990253;2400;10;1;0"
"934076216;De 10 a 15k;B;31729,91316;8275,532304;26,4415943;27,58510768;19200;38;1;0"
"668734949;De 10 a 15k;C;0;22900,16256;;15,26677504;6900;18;1;0"
"805764556;De 0 a 5k;C;0;0;;;2400;9;0;0"
"791540814;De 0 a 5k;C;1476,092335;0;14,76092335;;9300;20;1;0"
"750498489;De 0 a 5k;B;10273,53743;5387,402704;20,54707485;26,93701352;900;2;1;0"
"888628443;De 10 a 15k;A;21942,29642;0;24,38032935;;8100;31;1;1"
"378968800;De 5 a 10k;B;10996,85968;8224,194741;18,32809947;20,56048685;15200;35;1;0"
"580359732;De 5 a 10k;B;0;29893,00297;;29,89300297;5600;25;1;0"
"936875979;De 15 a 20k;C;0;27934,72227;;13,96736114;9200;35;1;0"
"276979367;De 5 a 10k;A;23045,55851;4633,115797;28,80694814;23,16557899;15000;121;1;0"
"923430203;De 0 a 5k;B;5555,157998;2641,931323;18,51719333;26,41931323;6300;13;1;0"
"278570412;De 0 a 5k;C;5419,187801;0;27,095939;;2700;9;0;1"
"262978891;De 0 a 5k;A;0;6507,109268;;21,69036423;900;2;1;0"
"247818990;De 5 a 10k;A;11526,67598;0;14,40834498;;19400;66;1;1"
"558318200;De 0 a 5k;B;2509,673978;2384,261154;12,54836989;23,84261154;200;1;1;1"
"975485193;De 0 a 5k;C;4947,530046;0;16,49176682;;8300;48;1;0"
"523789345;De 5 a 10k;C;5824,126276;4139,646491;14,56031569;20,69823245;13400;68;1;1"
"863922733;De 15 a 20k;A;24252,081;0;12,1260405;;26800;49;1;0"
"837657728;De 0 a 5k;C;2443,305552;2276,972052;24,43305552;11,38486026;3500;7;0;1"
"653957400;De 5 a 10k;C;23746,73186;0;23,74673186;;9600;16;1;0"
"212862107;De 0 a 5k;B;0;5426,511009;;27,13255504;4500;24;0;1"
"479085423;De 10 a 15k;A;34220,02324;0;28,51668603;;24600;52;1;1"
"307285026;De 0 a 5k;B;5799,236513;2052,511577;28,99618257;20,52511577;9700;32;1;0"
"834248044;De 5 a 10k;B;0;0;;;7800;22;0;1"
"887474659;De 10 a 15k;A;0;0;;;27600;73;1;0"
"471527028;De 15 a 20k;C;9744,729732;10477,95498;24,36182433;26,19488745;34400;62;1;1"
"348112621;De 10 a 15k;C;6614,217801;0;11,02369633;;27600;197;1;1"
"460585056;De 5 a 10k;B;0;0;;;7600;16;0;1"
"441240996;De 0 a 5k;C;0;3089,63155;;15,44815775;6300;20;1;0"
"180712046;De 0 a 5k;B;3884,780853;3766,885339;19,42390427;18,83442669;2000;4;1;0"
"192020148;De 15 a 20k;C;0;18738,15061;;23,42268826;27200;95;1;0"
"377786293;De 5 a 10k;B;4022,125027;5490,345081;10,05531257;27,45172541;19800;178;1;1"
"700526639;De 0 a 5k;C;2516,810157;4833,856012;12,58405078;16,11285337;5200;9;1;1"
"806361245;De 0 a 5k;B;8047,091549;10783,07227;16,0941831;26,95768068;9700;23;1;0"
"739258529;De 5 a 10k;B;0;10195,07798;;16,99179664;800;3;1;0"
"239688887;De 15 a 20k;B;16648,29394;0;20,81036742;;33600;108;1;0"
"506379725;De 0 a 5k;A;5600,805023;2106,231842;18,66935008;21,06231842;4000;17;1;1"
"529896533;De 15 a 20k;B;26166,17511;21205,95864;21,80514592;26,5074483;22000;97;1;0"
"333127074;De 0 a 5k;B;6686,412226;0;16,71603056;;7300;13;1;0"
"192478305;De 10 a 15k;A;20863,19555;0;13,90879703;;15300;65;1;0"
"860925914;De 0 a 5k;B;0;0;;;8500;22;0;0"
"963544309;De 0 a 5k;B;2617,201553;0;26,17201553;;3600;14;1;0"
"534906789;De 10 a 15k;B;7907,750676;6770,144804;26,35916892;22,56714935;22200;146;1;1"
"158578565;De 0 a 5k;C;0;0;;;6400;23;0;1"
"276819495;De 15 a 20k;A;31194,64809;0;25,99554008;;25200;44;1;0"
"654365575;De 0 a 5k;C;3002,853693;8142,951069;15,01426846;20,35737767;4200;19;1;0"
"955253793;De 0 a 5k;A;1787,751237;10176,22041;17,87751237;20,35244082;300;1;1;1"
"982644117;De 0 a 5k;C;1284,785243;9451,417325;12,84785243;23,62854331;9500;62;1;0"
"601702280;De 0 a 5k;B;2436,865757;4045,403971;12,18432878;20,22701986;1300;7;1;0"
"190093130;De 10 a 15k;C;0;20345,8726;;22,60652512;7200;26;1;0"
"433812745;De 0 a 5k;C;3549,840731;1664,942929;17,74920365;16,64942929;6300;20;1;0"
"136030998;De 15 a 20k;C;6097,12649;0;15,24281622;;5200;11;1;0"
"336237804;De 0 a 5k;C;0;0;;;500;1;0;1"
"999347140;De 5 a 10k;A;5809,914771;2842,092394;14,52478693;14,21046197;12600;27;1;1"
"599421363;De 5 a 10k;B;3631,685203;0;18,15842601;;15000;34;1;0"
"888928092;De 10 a 15k;A;20607,9242;0;13,73861613;;5100;16;1;1"
"258954794;De 0 a 5k;A;0;0;;;5200;9;1;0"
"236260449;De 10 a 15k;A;0;28038,02817;;18,69201878;22800;41;1;0"
"193972425;De 5 a 10k;B;0;4961,043326;;12,40260832;15400;27;1;0"
"401443781;De 0 a 5k;A;0;9489,670593;;18,97934119;300;1;1;0"
"916572047;De 5 a 10k;B;7632,784805;12675,31695;12,72130801;15,84414619;10200;32;1;0"
"436775990;De 10 a 15k;A;13950,95675;30526,76237;23,25159458;25,43896864;24000;52;1;1"
"160846926;De 0 a 5k;C;2586,587163;6521,014993;25,86587163;16,30253748;8500;36;1;1"
"440236898;De 5 a 10k;A;0;0;;;12400;21;0;1"
"837550132;De 15 a 20k;C;21737,37105;0;27,17171381;;20000;144;1;0"
"501170589;De 0 a 5k;A;5482,890019;12485,84701;27,4144501;24,97169402;3600;7;1;0"
"530793190;De 5 a 10k;A;0;0;;;1600;8;0;1"
"900999948;De 0 a 5k;C;0;0;;;8800;21;0;1"
"614621722;De 0 a 5k;C;9309,578725;5600,16704;18,61915745;11,20033408;4000;10;1;0"
"131727733;De 5 a 10k;C;4538,244465;3462,77082;22,69122232;17,3138541;5600;10;1;0"
"374585704;De 5 a 10k;A;0;5131,463605;;12,82865901;12200;50;1;0"
"128487695;De 0 a 5k;A;0;0;;;6900;35;1;1"
"625553022;De 0 a 5k;C;0;4322,865654;;10,80716414;4000;9;1;0"
"764650476;De 10 a 15k;A;0;0;;;29100;109;1;1"
"672402307;De 5 a 10k;C;0;0;;;17600;120;1;0"
"882635290;De 10 a 15k;B;0;0;;;9000;17;0;0"
"222582154;De 5 a 10k;A;11076,09468;23236,09618;27,6902367;29,04512022;6600;43;1;0"
"416164657;De 5 a 10k;B;3416,405224;0;17,08202612;;3000;8;0;1"
"723789499;De 5 a 10k;C;23283,45537;0;29,10431921;;4800;25;1;1"
"701993097;De 5 a 10k;A;4187,345689;4428,484825;20,93672845;22,14242413;5000;16;1;0"
"553581753;De 0 a 5k;A;12479,26841;4109,208098;24,95853681;13,69736033;1000;7;1;0"
"170655883;De 10 a 15k;A;8505,452003;4151,80588;28,35150668;13,83935293;19500;53;1;0"
"159947088;De 5 a 10k;A;20007,4385;11532,54223;20,0074385;28,83135558;4600;15;1;0"
"227904568;De 5 a 10k;B;10870,00968;11759,7135;27,1750242;11,7597135;19000;83;1;1"
"654924258;De 0 a 5k;A;0;8120,705633;;16,24141127;6100;10;1;0"
"601821555;De 5 a 10k;C;0;0;;;18400;33;1;0"
"359295566;De 5 a 10k;B;8793,293238;11673,79297;10,99161655;29,18448242;10800;38;1;0"
"702246472;De 5 a 10k;A;0;14432,73823;;24,05456372;19200;72;1;0"
"898365274;De 15 a 20k;B;35863,3073;38737,69572;17,93165365;19,36884786;3600;35;1;0"
"921045119;De 0 a 5k;B;2094,738617;3052,195249;20,94738617;10,17398416;5500;12;1;0"
"883549364;De 15 a 20k;A;0;0;;;1600;3;1;0"
"643366961;De 0 a 5k;A;0;2867,140855;;14,33570427;4600;10;1;0"
"772453203;De 10 a 15k;B;32066,90792;0;26,72242327;;4200;9;1;0"
"751517026;De 10 a 15k;B;0;23967,68823;;19,97307352;22200;40;1;0"
"413576600;De 5 a 10k;A;5120,940026;11653,33989;25,60470013;29,13334971;9200;17;1;0"
"993266265;De 5 a 10k;B;22035,65529;3978,808961;27,54456911;19,89404481;6000;10;1;0"
"138787286;De 10 a 15k;A;0;32991,62237;;21,99441491;23400;45;1;0"
"497628522;De 10 a 15k;B;18266,4982;0;20,29610911;;2100;4;1;1"
"925024924;De 15 a 20k;A;0;32332,72349;;26,94393624;39200;300;1;0"
"644807456;De 0 a 5k;B;0;2922,501194;;29,22501194;900;2;0;1"
"263360356;De 0 a 5k;A;5835,326743;0;29,17663371;;3700;9;0;1"
"969044556;De 10 a 15k;B;0;5515,808534;;18,38602845;8100;14;1;0"
"319968194;De 0 a 5k;C;2157,770213;0;21,57770213;;2800;20;0;1"
"935208865;De 5 a 10k;B;9876,532295;0;24,69133074;;7400;32;1;0"
"636736142;De 0 a 5k;A;7161,706634;5320,976614;23,87235545;13,30244154;2800;10;1;0"
"260804316;De 15 a 20k;A;0;36688,46745;;22,93029216;23600;63;1;0"
"332738405;De 10 a 15k;C;0;20320,3934;;16,93366116;4800;11;1;0"
"484976120;De 0 a 5k;C;0;7484,351521;;18,7108788;2600;7;1;1"
"851669030;De 0 a 5k;A;4520,862393;8113,32842;15,06954131;27,04442807;5200;10;1;0"
"313980863;De 0 a 5k;C;0;5358,5064;;26,792532;3700;11;1;0"
"409405523;De 0 a 5k;A;3912,435516;8918,045202;13,04145172;29,72681734;9300;93;1;0"
"737520928;De 0 a 5k;B;9244,508951;0;23,11127238;;3000;7;1;0"
"491729818;De 10 a 15k;C;0;26836,52139;;29,8183571;18600;145;1;0"
"238966119;De 10 a 15k;C;0;25733,62887;;28,59292096;15300;31;1;1"
"731991813;De 10 a 15k;C;0;0;;;4800;12;0;1"
"498638648;De 0 a 5k;B;4218,254926;6123,114065;10,54563731;20,41038022;4300;28;1;0"
"962031912;De 0 a 5k;C;0;2003,489655;;20,03489655;3000;8;0;1"
"538703453;De 5 a 10k;A;3699,247196;0;18,49623598;;8800;20;1;0"
"734683960;De 5 a 10k;A;26067,07519;26635,31398;26,06707519;26,63531398;14400;95;1;1"
"264545076;De 5 a 10k;A;0;29816,0035;;29,8160035;9800;23;1;1"
"652153157;De 5 a 10k;A;0;17042,37634;;21,30297043;19800;43;1;0"
"539698501;De 5 a 10k;C;14062,01801;11235,87707;17,57752252;18,72646178;10800;72;1;0"
"415106603;De 5 a 10k;A;9848,113163;5915,559088;24,62028291;14,78889772;16800;118;1;0"
"986964387;De 15 a 20k;A;0;39810,26717;;19,90513359;12400;30;1;1"
"455124864;De 5 a 10k;A;0;15071,71024;;18,8396378;18800;71;1;0"
"153251258;De 0 a 5k;C;0;4677,644926;;23,38822463;2100;7;1;0"
"441897810;De 0 a 5k;C;0;6060,660214;;20,20220071;7300;71;1;1"
"400928110;De 5 a 10k;C;5121,325871;8697,3104;25,60662935;14,49551733;12000;39;1;0"
"350067208;De 5 a 10k;A;22292,77763;24085,68262;27,86597204;24,08568262;2600;14;1;1"
"179529538;De 5 a 10k;C;8606,141077;3340,450281;14,34356846;16,70225141;7600;19;1;0"
"432759715;De 15 a 20k;A;0;20108,27411;;12,56767132;27600;131;1;0"
"436773274;De 0 a 5k;A;0;7942,993029;;26,47664343;8300;30;1;1"
"561336988;De 10 a 15k;C;0;10058,65766;;11,17628629;3000;20;1;0"
"520507439;De 0 a 5k;A;10674,11756;5422,604163;26,68529389;27,11302082;5000;11;1;0"
"528661805;De 0 a 5k;A;0;0;;;700;2;0;1"
"263862472;De 0 a 5k;B;6915,576922;4583,218569;17,2889423;22,91609285;8600;22;1;0"
"397596192;De 0 a 5k;A;0;7426,614547;;24,75538182;3200;6;1;0"
"859520000;De 0 a 5k;A;0;5737,772611;;14,34443153;500;1;1;0"
"811415267;De 15 a 20k;B;0;12757,91867;;10,63159889;28800;85;1;0"
"577163645;De 10 a 15k;A;12704,13241;31066,52034;21,17355401;20,71101356;8700;75;1;1"
"813949426;De 10 a 15k;C;19208,06085;30738,62789;21,34228983;25,61552324;16200;33;1;0"
"701221986;De 10 a 15k;B;38211,34492;0;25,47422995;;25800;90;1;0"
"117565439;De 5 a 10k;C;0;0;;;18400;105;1;0"
"608101791;De 5 a 10k;A;7762,227267;9236,871593;19,40556817;11,54608949;15600;121;1;0"
"858814600;De 10 a 15k;C;23894,3987;17789,66844;19,91199892;29,64944739;2700;19;1;1"
"766523991;De 0 a 5k;C;1240,253435;4192,519232;12,40253435;20,96259616;4000;12;0;1"
"252178210;De 5 a 10k;A;26759,10834;0;26,75910834;;12000;26;1;0"
"195837355;De 15 a 20k;C;24609,07896;0;15,38067435;;6800;48;1;0"
"568095974;De 10 a 15k;A;6285,353342;13531,75957;20,95117781;22,55293261;18000;89;1;0"
"681378783;De 0 a 5k;B;2010,733577;5323,566256;20,10733577;26,61783128;8600;55;1;0"
"343353278;De 10 a 15k;B;0;6915,807037;;23,05269012;18300;34;1;0"
"525151232;De 5 a 10k;B;3845,559037;5130,176049;19,22779519;12,82544012;9400;23;1;0"
"621838616;De 5 a 10k;C;0;6329,495294;;10,54915882;10400;23;1;1"
"557284823;De 10 a 15k;B;17921,98188;29560,32578;19,9133132;24,63360482;4800;44;1;0"
"959215327;De 0 a 5k;C;9529,91376;0;19,05982752;;6600;26;1;0"
"811749227;De 15 a 20k;B;9080,383252;33171,98702;22,70095813;16,58599351;34400;68;1;1"
"516713515;De 5 a 10k;B;6962,542134;18850,07629;17,40635534;18,85007629;12600;33;1;0"
"595855200;De 0 a 5k;A;10027,36518;0;25,06841296;;6400;17;1;0"
"380150238;De 0 a 5k;A;0;0;;;7800;13;1;0"
"852182238;De 10 a 15k;A;43359,33163;35343,39915;28,90622108;29,45283263;2700;5;1;1"
"406335255;De 0 a 5k;A;8028,747698;9056,116214;20,07186924;18,11223243;8500;37;1;0"
"128789663;De 15 a 20k;C;0;23421,79981;;14,63862488;25200;62;1;0"
"608946081;De 5 a 10k;A;0;4759,018884;;23,79509442;15400;40;1;1"
"800019397;De 15 a 20k;A;0;9535,555671;;23,83888918;26800;46;1;1"
"763946645;De 0 a 5k;C;0;4265,479324;;21,32739662;9300;41;1;0"
"687044270;De 0 a 5k;B;1729,675534;0;17,29675534;;8500;26;1;0"
"447171861;De 5 a 10k;C;10116,18525;0;16,86030875;;3000;13;1;0"
"993593470;De 5 a 10k;C;11854,04907;0;19,75674845;;10800;30;1;0"
"610356469;De 15 a 20k;A;0;17480,69122;;21,85086403;14800;71;1;0"
"289798955;De 0 a 5k;B;8545,691786;7698,018898;28,48563929;19,24504724;9200;37;1;0"
"779837595;De 15 a 20k;B;0;19925,83849;;12,45364906;37200;71;1;0"
"277595947;De 5 a 10k;A;0;0;;;7200;67;1;0"
"142722304;De 5 a 10k;A;0;4979,334782;;24,89667391;8400;18;1;0"
"687829555;De 0 a 5k;C;1597,357348;3347,587166;15,97357348;16,73793583;800;3;1;1"
"769035731;De 15 a 20k;A;0;8712,099431;;21,78024858;13600;99;1;0"
"430327810;De 0 a 5k;C;10565,60985;10864,90772;26,41402463;21,72981544;8600;18;1;1"
"674802385;De 0 a 5k;B;7454,189006;8195,633808;14,90837801;27,31877936;3400;6;1;0"
"615950378;De 15 a 20k;A;30205,28933;46502,73809;15,10264466;29,06421131;23600;56;1;0"
"681641541;De 0 a 5k;C;6677,499581;2407,672605;16,69374895;24,07672605;1100;2;1;1"
"292249864;De 10 a 15k;A;13536,61472;0;22,56102454;;3900;24;1;0"
"161205460;De 5 a 10k;B;0;0;;;18800;33;1;0"
"529660842;De 0 a 5k;A;7759,829247;4805,436383;15,51965849;24,02718191;9100;56;1;1"
"589433481;De 0 a 5k;C;4836,728595;0;16,12242865;;2900;28;1;1"
"434552616;De 10 a 15k;C;28895,62455;0;19,2637497;;29100;66;1;0"
"464384337;De 0 a 5k;A;0;0;;;7400;61;1;1"
"603334455;De 5 a 10k;A;5412,067309;0;27,06033655;;15000;48;1;0"
"809454263;De 5 a 10k;A;4264,196612;0;10,66049153;;1800;12;1;0"
"266035273;De 10 a 15k;C;15468,59155;0;25,78098592;;6900;37;1;0"
